assetsType,dbType,name,nickname,uri,personalSign,businessSign
字段,,first_supply_nurse,第一供应护士;护士姓名,med_operation_master,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,ssqsrq,手术开始日期,ss_yw0000,,
字段,,patient_name,"患者姓名,---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",emr_gtr_general_oper_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_phone,,ii_dying_notice,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,ypmc00,药品名称,bq_ypyzmx,,
字段,,emp_nurse,"其中护士人数,",t_dept_resource,,
字段,,linkman_name,,ct_yg_dict_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,resident_health_number,城乡居民健康档案编号,cda_head_outpatient,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,method_detail,用药途径描述,t_inpatient_medicine,,
字段,,sszsxm,手术助手姓名,ss_yw0000,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,sfzz00,"是否转诊 '1'为转诊",sf_brxxb0,,健康医疗数据规范-医疗应用数据-转诊（院）记录
字段,,id_card_number,"患者身份证号码,-----患者的身份证件上的唯一法定标识符",temp_emr_icr_pre_oper_discu_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,patient_name,"患者姓名,---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_ar_disch_in24_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,name,患者姓名,t_empi_patient_source,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,mi_no,医保卡号,t_empi_patient_source,健康医疗数据规范-个人属性数据-个人身份信息-社保卡,
字段,,custom_address,地址,lis_base_data,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,name_english,,exams_organ,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,cjr000,创建人,bm_tyzd00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_no,,t_empi_doubt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,ypyfmc,药品用法名称,bq_ypyz00,,
字段,,id_card_number,"患者身份证号码,----患者的身份证件上的唯一法定标识符",temp_emr_nap_nursing_plan_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,cfzje0,处方总金额,ys_cfxxb0,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,ssmzbz,手术'0'/麻醉'1,ss_ssyjd0,,
字段,,patient_name,"患者姓名,---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_oep_chn_presc_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_phone,联系电话,esb_patient_basic_info,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,oper_cm3_code_std,,cda_icr_salvage_op,,
字段,,linkman_phone,,cda_head_hospitalized,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码;健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,xgr000,最后修改人,bm_ypyl00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_name,,lis_inspection_sample_h,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,mobile_no,,lis5_inspection_result_ala,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,instrument_nurse_name,,cda_oper_detail,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,study_doctor_sign_name,,cda_head_hospitalized,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,specialreqs,特殊要求,blood_data_ticket_info,,健康医疗数据规范-医疗应用数据-输血记录
字段,,diseases_history,"疾病史(含外伤),---患者既往健康状况和疾病(含外伤)的详细描述",temp_emr_nap_admit_assess_nt,,健康医疗数据规范-健康状态数据-既往病史
字段,,ssdh00,手术单号,ss_ssyjd0,,
字段,,midwife_nurse_name,"接生护士签名(助产护士),",mir_vaginal_deliv,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,anes_doctor_name,麻醉医师姓名,cda_mr_idx_operation,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,marital_status_name,,icr_stage_summ,健康医疗数据规范-个人属性数据-人口统计信息-婚姻状态,
字段,,lxrsfz,联系人身份证,bm_brxxb0,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息;健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,resident_health_cardno,患者持有的全国统一的居民健康卡的编号DE01.00.021.00HDSD00.02.035,t_emr_icr_discharge_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,doctor_sign_name,"医师签名,医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",ocdr_outp_emer,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,chief_complaint,"主诉,-----对患者本次疾病相关的主要症状及其持续时间的描述,一般由患者本人或监护人描述",temp_emr_ar_death_in24_nt,,健康医疗数据规范-健康状态数据-主诉
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",icr_post_oper_first,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,brxb00,病人性别,cr_crbdj0,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,patient_name,,ds_disch_summ,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,yycs00,用药次数,yf_yzypsq,,
字段,,sec_type_name,保险类型名称,t_outpatient,,
字段,,resident_health_number,城乡居民个人健康档案的编号DE01.00.009.00HDSD00.02.003,t_emr_ii_special_cont,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,patient_work,病人职业代码,imhp_med_hpage,健康医疗数据规范-个人属性数据-人口统计信息-职业,
字段,,patient_address,患者地址,inspection_result_alarm,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,pre_stop_date,"预停止日期,",medical_psec,,
字段,,ssxh00,手术序号,ba_brssxx_b1,,
字段,,patient_name,,lis_inspection_sample,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",ii_dying_notice,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,hdrxm1,输血前核对人姓名,xk_sxsq00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,oper_cm3_code,"手术及操作编码,患者住院期间实施的手术及操作在特定编码体系中的编码",icr_salvage,,
字段,,isreturned,是否回退,blood_data_mixresult,,
字段,,register_addr_zipcode,"户口地址-邮政编码,患者户籍登记所在地址的邮政编码",imhp_med_hpage_chn,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,linkman_name,,ds_disch_summ,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,zdmsmc,诊断描述名称,ys_brzdxx,,健康医疗数据规范-健康状态数据-症状
字段,,linkman_addr_township,,emr_somr_patient_info_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,id_card_number,"患者身份证号码,-----患者的身份证件上的唯一法定标识符",temp_emr_ar_admit_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,metachysis_history_flag_name,"输血史标识名称,",gtr_transf,,健康医疗数据规范-医疗应用数据-输血记录
字段,,post_oper_bleeding_num,"术后出血量(mL),---产妇术时和术后出血量的累计值,计量单位为mL",temp_emr_mir_csect_nt,,
字段,,create_doctor_name,病历文书创作者签名,cda_icr_24h_death,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,check_person,,inspection_result,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,nurse_sign_name,护士签名,cda_disch_asses,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,treat_doctor_name,就诊医师签名,temp_emr_oemr_outp_emer_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,charge_doctor_name,负责患者诊疗的主治医师以上的医师在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.02.059,t_emr_somr_med_event_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,sex_code,"性别代码,---患者生理性别在特定编码体系中的代码",emr_gtr_pre_oper_visit_nt,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,ypwqzf,医保药品完全自费合计,zy_jzb000,,健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
字段,,resident_health_number,城乡居民个人健康档案的编号DE01.00.009.00HDSD00.02.003,t_emr_io_inp_orders_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,register_addr_city,"户口地址-市(地区、州),患者户籍登记所在地址的市、地区或州的名称",imhp_med_hpage,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,type,药物类型,t_outpatient_medicine,,
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",patient_info,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,diseases_history,"疾病史(含外伤),----患者既往健康状况和疾病(含外伤)的详细描述",emr_ttr_transfr_treat_nt,,健康医疗数据规范-健康状态数据-既往病史
字段,,contact_phone,,t_empi_patient,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",icr_pre_oper_discu,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,nation_name,"民族名称,",patient_info,健康医疗数据规范-个人属性数据-人口统计信息-民族,
字段,,charge2,收费,lis_requisition_item_h,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",icr_pre_oper_summ,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,reception_doctor_sign_name,"接诊医师签名,----负责患者入院接诊的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_ar_death_in24_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,zyfpid,"住院发票项目  对应的住院发票项目唯一号",bm_yysfxm,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,resident_health_cardno,"居民健康卡号 ---患者持有的全国统一的居民健康卡的编号",temp_emr_somr_patient_info_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,test_result_name,检验结果名称,temp_emr_etr_test_rec_nt,,
字段,,drug_single_dose_num,"药物使用次剂量,---单次使用药物的剂量",temp_emr_oep_wst_presc_nt,,
字段,,oper_doctor_sign_name,手术者签名,cda_icr_pre_oper_summ,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,register_addr_province,"户口地址-省(自治区、直辖市),---患者户籍登记所在地址的省、自治区或直辖市名称",temp_emr_imhp_med_hpage_chn_nt,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",nap_nursing_plan,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,baby_name,"婴儿姓名,",inp_orders,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",patient_info,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,personal_history,,ar_death_in24,,健康医疗数据规范-健康状态数据-生活方式
字段,,orders_exec_staff_name,"医嘱执行者签名,---执行医嘱的人员签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_oemr_outp_emer_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,"患者身份证号码,患者的身份证件上的唯一法定标识符",nap_nursing_plan,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,second_assistant,,med_operation_schedule,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,mzysmc,麻醉医师名称,ba_brssxx,健康医疗数据规范-个人属性数据-人口统计信息-姓名,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,pat_agent_opinion,"患者/法定代理人意见,患者/法定代理人对手术同意书中告知内容的意见的详细描述",ii_oper_consent,,健康医疗数据规范-医疗应用数据-知情告知信息
字段,,lxrdh0,联系人电话,ba_brzyxx,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,nationality_name,"国籍名称,",ar_death_in24,健康医疗数据规范-个人属性数据-人口统计信息-国籍,
字段,,amount,金额,med_orders,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,send_person,,lis5_inspection_result_ala,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,sqysxm,,xk_sxsq00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_name,,robd_patient_treat,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,chinese_daily_eat_number,"中药每日服用次数,",outp_presc,,
字段,,yydj00,医院等级,xt_yyxx00,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,doctor_sign_name,医师签名,cda_icr_pre_oper_summ,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,brzy00,职业,bm_brxxb0,健康医疗数据规范-个人属性数据-人口统计信息-职业,
字段,,register_addr_city,"户籍地址-市(地区、州),患者户籍登记所在地址的市、地区或州的名称",patient_info,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,resident_health_number,,emr_patient_med_event_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,hzxm00,,zl_zljlb0,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,患者的身份证件上的唯一法定标识符DE02.01.030.00HDSD00.02.025,t_emr_ovw_emr_emer_obse_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,oper_nurse_name,0,t_emr_mir_vaginal_deliv_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,hldlb0,"护理单类别,可以包含多个护理类别,中间用逗号隔开, 0：代表体温单  1:一般患者护理记录单 2：重症患者护理记录单",sign_dict,,健康医疗数据规范-医疗应用数据-护理记录
字段,,patient_birthday,病人出生日期,t_inpatient_first_page,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
字段,,pesc_status,"医嘱状态''0''新开''1''已核对''2''执行''3''停止''4''撤消''5''暂停''6''取消''7''医生新开未提交的''8''被重整的医嘱,",medical_psec,,
字段,,id_card_number,"患者身份证号码,-----患者的身份证件上的唯一法定标识符",temp_emr_etr_test_rec_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,drug_total_dose_num,"药物使用总剂量,服药者在一段时间内累计服用某药物的剂量总计",nor_intake_output,,
字段,,brdz00,"病人地址,用于毒麻处方",yf_mzcf00,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,zywz00,中医外治费,ba_syfyb0,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,resident_doctor_name,,t_inpatient_first_page,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,assistant1,I助,t_inpatient_operation,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,lrrxm0,录入人姓名,bq_yjyz00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,return_person,,lis_requisition_info,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,oper_intervention_name,实施手术操作时使用或放置的材料及药物的名称DE08.50.037.00HDSD00.03.022,t_emr_gtr_general_oper_nt,,
字段,,register_addr_city,"户口地址-市(地区、州),---患者户籍登记所在地址的市、地区或州的名称",temp_emr_imhp_med_hpage_nt,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,detaildesc,详情说明,blood_ticketresult,,健康医疗数据规范-医疗应用数据-输血记录
字段,,cyxj00,出院小结（填写结果）,ba_brzyxx,,健康医疗数据规范-医疗应用数据-输血记录
字段,,id_card_number,"患者身份证号码,----患者的身份证件上的唯一法定标识符",emr_nor_oper_nursing_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,zydjs0,中药代煎数,yf_zycf00,,
字段,,treat_doctor_name,0,t_emr_o_emr_outp_emer_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,qc_doctor_sign_name,,imhp_med_hpage_back,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,czyxm0,,zy_brjfb0,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_number,城乡居民个人健康档案的编号DE01.00.009.00HDSD00.02.003,t_emr_mir_vaginal_deliv_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,connectpeople,联系人,blood_data_bagreceipt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,anesthesia_name,麻醉方式名称,t_inpatient_operation,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,residence_code,住院号,t_inpatient_fee,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,child_sex_name,0,t_emr_mir_vaginal_deliv_nt,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,cjr000,创建人,bm_ghlbb0,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,attending_doctor_name,,emr_patient_med_event_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,"患者身份证号码,-----患者的身份证件上的唯一法定标识符",temp_emr_nor_dying_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,resident_health_number,城乡居民个人健康档案的编号DE01.00.009.00HDSD00.02.003,t_emr_oep_wst_presc_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,xgr000,最后修改人,bm_tyzd00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,zyhghh,,jy_yw0000_dzbl,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,oper_cm3_code,"操作编码,患者住院期间实施的手术及操作在特定编码体系中的编码",exam_rec,,
字段,,drug_single_dose_num,"（药品医嘱）药物使用次剂量,单次使用药物的剂量",drug_psec_detail,,
字段,,id_card_number,患者的身份证件上的唯一法定标识符DE02.01.030.00HDSD00.02.025,t_emr_gtr_treat_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,oper_cm3_code,"手术及操作编码,---患者住院期间实施的手术及操作在特定编码体系中的编码",temp_emr_mir_csect_nt,,
字段,,attending_doctor_sign_name,主治医师签名,cda_icr_discharge_summ,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,hyzk00,婚姻状况,ba_brzyxx,健康医疗数据规范-个人属性数据-人口统计信息-婚姻状态,
字段,,create_doctor_name,文档作者名称,cda_expectant,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,present_illness_history,现病史,cda_icr_24h_rec,,健康医疗数据规范-健康状态数据-现病史
字段,,create_doctor_name,文档作者名称,cda_nur_plan,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,case_character,"病例特点,----对病史、体格检查和辅助检查进行全面分析、归纳和整理后写出本病例特征,包括阳性发现和具有鉴别诊断意义的阴性症状和体征等",temp_emr_icr_first_nt,,健康医疗数据规范-健康状态数据-体格检查
字段,,qszrys,起始主任医生,bq_brldxx,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_name,"患者姓名,---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_nap_disch_assess_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,metachysis_doctor_name,医师签署的在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.06.135,t_emr_gtr_general_oper_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,ybtzje,医保病人透支金额(默认0),bm_ybbrlb,,健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
字段,,id_card_number,身份证号,esb_orders_info,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,oper_doctor_sign_name,"手术者签名 DE02.01.039.00",t_pv_operation_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,authenticator_name,审核者：姓名,t_exam_master,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,mi_no,,t_empi_patient,健康医疗数据规范-个人属性数据-个人身份信息-社保卡,
字段,,drug_single_dose_num,"药物使用次剂量,单次使用药物的剂量",treat_nt,,
字段,,linkman_phone,联系人电话号码,emr_mir_csect_nt,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码;健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,bx0000,"备血,",ss_yw0000,,健康医疗数据规范-医疗应用数据-输血记录
字段,,intend_oper_cm3_code,"拟实施手术及操作编码,拟为患者实施的手术及操作在特定编码体系中的编码",icr_pre_oper_discu,,
字段,,yyqc00,医院全称,xt_yyxx00,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,oper_method_desc,"手术及操作方法,---手术及操作方法的详细描述",temp_emr_oemr_emer_obse_nt,,
字段,,czyxm0,操作员姓名,zy_fymx00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,orders_cancel_datetime,取消医嘱时的公元纪年日期和时间的完整描述DE06.00.234.00HDSD00.03.046,t_emr_oep_orders_nt,,健康医疗数据规范-医疗应用数据-门（急）诊病历
字段,,mental_nurse_name,"心理护理名称,",nor_general_nursing,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_name,"联系人姓名,---联系人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_imhp_med_hpage_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,patient_name,患者本人在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.02.027,t_emr_icr_handover_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,anes_doctor_name,"麻醉医师姓名,对患者实施麻醉的麻醉医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",operation_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,zjzfid,中药处方整剂嘱咐ID,yf_mzcf00,,
字段,,doctor_sign_name,,cda_head_hospitalized,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,yzlb00,"0'药品医嘱,'1'非药医嘱",bq_yzcfmx,,健康医疗数据规范-医疗应用数据-医嘱信息
字段,,id_card_number,"患者身份证号码,患者的身份证件上的唯一法定标识符",icr_first,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,sszl00,"手术种类 大、中、小手术",ba_brssxx_b1,,
字段,,bodypartexamined,身体部位检查,ecg_series,,
字段,,residence_code,住院号,t_inpatient_medicine,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,address,地址,t_empi_doubt,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,diseases_history,"疾病史(含外伤),---患者既往健康状况和疾病(含外伤)的详细描述",temp_emr_somr_health_info_nt,,健康医疗数据规范-健康状态数据-既往病史
字段,,allergic_history,患者既往发生过敏情况的详细描述DE02.10.022.00HDSD00.02.022,t_emr_nor_oper_nursing_nt,,健康医疗数据规范-健康状态数据-既往病史
字段,,attending_doctor_sign_name,"主治医师签名,患者出院时所在科室的具有主治医师专业技术职务资格的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",imhp_med_hpage_chn,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",icr_handover,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,brxzsf,现住省份,bm_brxxb0,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,status,状态,blood_ticketresult,,健康医疗数据规范-医疗应用数据-输血记录
字段,,linkman_addr_province,"联系人地址-省(自治区、直辖市),联系人当前常住地址或工作单位地址的省、自治区或直辖市名称",imhp_med_hpage_chn,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,ssf000,手术费,ba_syfyb0,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,doctor_sign_name,"医师签名,医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",ii_transf_consent,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,nation_name_std,,cda_head_hospitalized,健康医疗数据规范-个人属性数据-人口统计信息-民族,
字段,,test_report_doctor_name,报告医师签名,cda_test_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,"患者身份证号码,-----患者的身份证件上的唯一法定标识符",temp_emr_icr_daily_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,tydwmc,单位名称,bm_brxxb0,健康医疗数据规范-个人属性数据-人口统计信息-工作单位,
字段,,mobile_no,,lis_requisition_info,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,admit_condition,入院情况,cda_icr_discharge,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,personal_history,个人史,cda_patient_history,,健康医疗数据规范-健康状态数据-生活方式
字段,,chief_doctor_name,DE02.01.039.00,t_emr_somr_med_event_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,anesthesia_id,"麻醉单编号,",operation_rec,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,birth_date,,exam_patient,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
字段,,nbzfbl,农保自付比率,bm_ybsfdy,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,orders_check_staff_name,对医嘱进行审核的人员签署的在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.03.048,t_emr_ovw_emr_emer_obse_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_name,联系人姓名,temp_emr_mir_waitfor_deliv_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,ethnic,,t_empi_doubt,健康医疗数据规范-个人属性数据-人口统计信息-民族,
字段,,result,健康情况,t_inpatient_out_diag,,健康医疗数据规范-医疗应用数据-病程记录
字段,,jyrxm0,,jy_yw0000_dzbl1,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,ybzyfp,医保发票项目,bm_ybsfdy,,健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息;健康医疗数据规范-卫生资源数据-医院基本数据
字段,,doctor_sign_name,"医师签名,医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",ii_special_consent,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,drug_total_dose_num,"药物使用总剂量,服药者在一段时间内累计服用某药物的剂量总计",gtr_anes,,
字段,,requisition_person,,lis_inspection_sample_o,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,allergic_history,,ar_death_in24,,健康医疗数据规范-健康状态数据-既往病史
字段,,xmwqzf,医保项目完全自费合计,zy_jzb000,,健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
字段,,doctor,医生,med_orders,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,ypmc00,药品名称,bm_yd0000,,
字段,,tydwyb,单位邮编,bm_brxxb0,健康医疗数据规范-个人属性数据-人口统计信息-工作单位,
字段,,applyxx,申请血型,blood_ticket_info,,健康医疗数据规范-医疗应用数据-输血记录
字段,,xgr000,最后修改人,bm_fpxm00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,writer_name,"录入人姓名,",medical_psec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,succession_staff_sign_name,接班者签名,cda_icr_handover,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,,emr_oemr_outp_emer_nt_bak,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,second_nurse_name,第二护士姓名,t_pv_operation_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_phone,,cda_vaginal_deliv,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
