assetsType,dbType,name,nickname,uri,personalSign,businessSign
字段,,mzys00,门诊医师,cdr_ba_brzyxx,,
字段,,clinic_item_name,项目名称,pres_inp_check_elec_record,,
数据表,,form_template_catalog,表单模版类别表,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,ward_name,"病区名称 ----患者当前所在病区的名称",ds_disch_summ_nt,,
字段,,store_org_name,保管机构名称,nap_disch_assess_nt,,
字段,,hskprq,回收空瓶日期(毒麻药品用),yf_yzypsq,,
字段,,orders_create_dept_id,医嘱开立科室代码,cda_patient_out_orders,,
字段,,patient_id,,emr_nursing_blob_data,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,pat_agent_sign_datetime,"法定代理人签名日期时间 ---患者/法定代理人签名时的公元纪年日期和时间的完整描述",ii_dying_notice_nt,,
字段,,psn_name,,mz_mdcs_fund_setl_list_d,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,oracle,attending_doctor_name,主治医师姓名,drgs_record_gk,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,in2out,入院与出院诊断对比,imhp_med_hpage,,
字段,,eczssj,二次总审时间,pe_ywsj_tjz000,,
字段,,urine_routine_exam_resutl,尿常规检查结果，麻醉术前访视时，对患者尿常规检查结果的详细描述,cdr_gtr_pre_oper_visit,,
字段,,hldqsh,该体征内容在护理单起始行，如1，2，3，4等,bq_tzlb00,,
字段,,pjh000,打印的票据流水号，F.K=ZY_PJSYQK.PJH000,zy_jzb000,,
字段,,store_org_code,保管机构代码，,ds_disch_summ,,
字段,,admission_dept_code,入院科室代码,pat_in_hospital,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,oracle,mob_emr_nursing_record_row_data,,,健康医疗数据规范-个人属性数据-个人身份信息-住院号,健康医疗数据规范-医疗应用数据-护理记录
字段,,brid00,病人ID(冗余，由触发器自动增加修改),cdr_yj_yw0000,,
字段,,in_salvage,进入救助金费用,ins_settle_information_master,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,address,住址,cdr_t_active_patient,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,total_count,共享文档类型统计数量,rec_gxwdwdlxtj,,
字段,,uterine_cavity_dispose,"宫腔探查处理情况 ---宫腔探查后处理方式的详细描述",mir_vaginal_deliv_nt,,
字段,,room_name,病房名称,gtr_treat_nt,,
字段,,apply_dept,申请科室,exam_report_master,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,chief_doctor_id,主任医师ID，,cdr_icr_death_case_discu,,
字段,,register_date,登记日期,exams,,
字段,,operation_name_12,手术名称12,emr_case_medical_record_data_record,,健康医疗数据规范-医疗应用数据-手术记录-手术名称
字段,,orders_start_date,启用日期，,cdr_medical_psec,,
字段,,dblbmc,城市低保对象名称,zy_brxxb0,,
字段,,patient_id,患者ID,dru_chronic_disease_mailing_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,jcysid,检查医生ID,cdr_pe_ywsj_tjyw00,,
字段,,present_addr_doorplate,现住址-门牌号码，患者来院前近期的常住地址的门牌号码,imhp_med_hpage_chn,,
字段,,dept_name,科室名称,t_in_daily_report,,
字段,,cjr000,创建人,cdr_bm_yysfxm,,
字段,,inp_num,住院次数，即“第X次住院”指患者在本医疗机构住院诊治的次数,cdr_io_inp_orders,,
字段,,gmyw00,过敏药物,ba_brzyxx,,
字段,,link_url,链接地址,cdr_link_config,,
字段,,present_illness_history,现病史，对患者当前所患疾病情况的详细描述,ar_disch_in24,,健康医疗数据规范-健康状态数据-现病史
字段,,danger_save,危重抢救人数,cdr_t_in_daily_report,,
字段,,med_org_code,医疗机构组织机构代码,emr_mir_waitfor_deliv_nt,,
字段,,age_year,"年龄(岁) ------患者年龄满1周岁的实足年龄，为患者出生后按照日历计算的历法年龄，以实足年龄的相应整数填写",ii_transf_consent_nt,,
字段,,orders_detail_id,医嘱明细单号，,inp_orders,,
字段,,supplier_name,供应商名称,dru_drug_supplier_enclosure_quantity,,健康医疗数据规范-卫生资源数据-医院运营数据-供应商数据
字段,,requisition_id,申请单ID,lis_inspection_sample_h,,
字段,,jykdy0,"加药卡是否已经打印  0: 未打印 1：已打印",bq_yzcfmx,,
字段,,cause,住院原因代码,t_inpatient,,
字段,,room_no,患者住院期间，所住病房对应的编号DE01.00.019.00HDSD00.05.007,cdr_t_emr_etr_exam_rec_nt,,
数据表,,presc_associate,互联网处置意见表,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,ssdjmc,手术等级名称,ss_yw0000,,
字段,,wbsm00,五笔首码,tj_bm_bmbm00,,
字段,,ward_name,病区名称，患者当前所在病区的名称,icr_post_oper_first,,
字段,,digtal_exam_result,体格检查-肛门指诊检查结果,cda_icr_admit,,健康医疗数据规范-健康状态数据-体格检查
字段,,drug_usage,药物用法，药物(含中药)治疗疾病具体用法的描述,cdr_nor_intake_output,,
字段,,cchi_diag_name,CCHI诊断名称,emr_patient_cchi_diag,,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称
字段,,sampling_position_name,部位名称,cdr_lis_inspection_sample_h,,
字段,,patient_treat_id,住院ID/挂号ID/体检ID,emr_gtr_anes_nt,,
字段,,admit_diag_icd_name,入院诊断-西医诊断名称，由医师根据患者入院时的情况，综合分析所作出的西医诊断名称,cdr_ar_disch_in24,,
字段,,anes_doctor_id,作者唯一标识符,emr_gtr_transf_nt,,
字段,,id,自增，,inpatient_fee,,
字段,,sex_code,"性别代码 ---患者生理性别在特定编码体系中的代码",nor_vital_signs_nt,,
字段,,fund_payamt,基金支付金额,ins_settlement_record_payinfo,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,modify_datetime,全量抽取时固定填写“99990101T000000”，增量抽取时填写业务数据发生的日期时间。,cdr_t_emr_oep_chn_presc_nt,,
字段,,elec_sign_datetime,医师签名日期时间，进行电子签名时的公元纪年日期和时间的完整描述,icr_pre_oper_discu,,
字段,,wxts00,温馨提示,pe_ywsj_tjz000,,
字段,,id,ID，,cdr_ocdr_outp_emer,,
字段,,lab_id,科室ID,lis_inspection_group,,
字段,,if_diet,是否饮食,lis_inspection_sample,,
字段,,sfcrb0,"是否传染病  1：是 2：否",cdr_ba_brzyxx,,健康医疗数据规范-健康状态数据-症状
字段,,psychologic_status_code,心理状态代码,admit_assess,,
字段,,xsxh00,显示序号,bm_tyzd00,,
字段,,nurse_vdirector,副主任护师，,cdr_t_dept_resource,,
字段,,price,单价，,cdr_t_outpatient_fee,,
字段,,data_element_name,数据元名称,cdr_ct_ws_dataset_dict_nt,,
字段,,charge,自费金额,set_order_refund_detail,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,operation_assist1_name,第一手术助手姓名,exam_report_operation,,健康医疗数据规范-医疗应用数据-手术记录-医护人员
字段,,sficu0,ICU字段,cdr_bm_bmbm00,,
字段,,drug_id,药物ID,nor_intake_output_nt,,
字段,,recorder_sign_datetime,记录人员签名日期时间，,mir_csect,,
字段,,patient_type_code,"患者类型代码 -----患者就诊类型的分类代码",ar_death_in24_nt,,
字段,,jcxmid,"PK， 自增长 SQ_PE_YWZD_JCXM00_JCXMID",pe_ywzd_jcxm00,,
数据表,,t_md_comment,元数据评论,,,
字段,oracle,dept_code,科室代码,am_staff_base_info,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
数据表,,dic_infusion_area_dict,输液区字典,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,requisition_id,申请单ID,cdr_lis_requisition_info_h,,
字段,,test_diag_charge,诊断类-实验室诊断费，患者住院期间进行各项实验室检验的费用，计量单位为元,cdr_imhp_med_hpage,,
字段,,diag_med_org_name,诊断机构名称，对患者所患疾病作出诊断的医疗机构的组织机构名称,cdr_ttr_transfr_treat,,
字段,oracle,row_value,护理病种名称,emr_nursing_chines_medicine_execution_record_detail,,健康医疗数据规范-医疗应用数据-诊断信息-疾病类型
字段,,birth_certificate,出生证号,emr_nursing_childbirth,,
字段,,work_unit_address_county,工作单位地址-县,emr_case_basic_info,健康医疗数据规范-个人属性数据-人口统计信息-工作单位,
数据表,oracle,com_special_disease_drug_black_config,特殊病种药品黑名单分发表,,,健康医疗数据规范-医疗应用数据-用药信息-药品编码
字段,,cxpjr0,冲销批准人,sf_fymx00,,
字段,,hct,红细胞,pres_blood_apply_record,,健康医疗数据规范-健康状态数据-检验检查数据
字段,,external_diag_icd_code,损伤中毒的外部原因疾病编码，损伤中毒的外部原因在特定编码体系中的编码,cdr_imhp_med_hpage,,
字段,,birth_date,患者出生当日的公元纪年日期的完整描述DE02.01.005.01HDSD00.02.004,cdr_t_emr_oep_orders_nt,,
字段,,resident_health_cardno,居民健康卡号，患者持有的全国统一的居民健康卡的编号,cdr_gtr_transf,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,admit_china_disease_name,入院诊断-中医病名名称，由医师根据患者入院时的情况，综合分析所作出的中医病名,cdr_ar_disch_in24,,
字段,,tcid00,"套餐ID SF_BRTCXM.TCID00",cdr_sf_jzb000,,
字段,,addr_county,地址-县(市、区)，患者本人或联系人地址中的县(区)的名称,ar_disch_in24,,
字段,,hospitalization_days,实际住院天数,cda_mr_idx_ctm,,
字段,,isadd,是否增加,ecg_study,,
字段,,zyxmlx,中医项目类型,cdr_pe_ywsj_tjz000,,
数据表,,rep_collect_plan,数据采集方案,,,
字段,,lbmc00,类别名称,cdr_bm_zyjb00,,
字段,,tjcs00,体检场所,cdr_pe_ywsj_tjz000,,
数据表,oracle,wf_process_task_record,流程数据日志表,,,
字段,,jtyb00,-家庭邮编,cdr_ba_brzyxx,,
字段,,patient_id,,pres_add_operation_record_dupt,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,hdr000,核对人,cdr_zy_brxxb0,,
字段,,czrq00,"操作日期  (冗余，触发器完成)",cdr_ss_yw0000,,
字段,,drug_total_dose_num,药物使用总剂量，服药者在一段时间内累计服用某药物的剂量总计,operation_rec,,
字段,,pbrs00,陪伴人数,cdr_zh_zyrbb0,,
字段,,pcmc00,频次名称,cdr_yf_zycfmx,,
字段,,patient_id,自身血标识：病人id,blood_product_info,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,drug_orders_freq_code,标识单位时间内药物使用的次数DE06.00.133.00HDSD00.04.026,cdr_t_emr_gtr_general_oper_nt,,
字段,,lbmc00,挂号类别名称，如:普通挂号，急诊，主任医生,cdr_bm_ghlbb0,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,thbz00,退回标志,cdr_ys_cfxxb0,,
字段,,orders_item_id,医嘱ID,esb_orders_info,,
字段,,dept_name,"科室名称 ---患者就诊的医疗机构科室名称",nap_nursing_plan_nt,,
字段,,pxh000,排序号,ic_ybbrlb,,
字段,,metachysis_datetime,拟定输血日期时间,transf_consent,,
字段,,pres_no,医嘱号,dru_surgical_anesthesia_medicine_box,,健康医疗数据规范-医疗应用数据-医嘱信息
字段,,inspection_instrument,检查工具,test_rec,,
字段,oracle,doctor_name,医生名称,res_outpatient_order,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,ystfcj,原始退费差价,cdr_pe_ywsj_tjyw00,,
字段,,exec_dept_code,执行科室,pres_outp_pres_record_chn,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,diag_code,诊断代码,pres_inp_check_elec_record,,
字段,,med_org_code,"建档医疗机构组织机构代码 ---建档医疗机构经《医疗机构执业许可证》登记的，并按照特定编码体系填写的代码",somr_patient_info_nt,,
字段,,exam_report_name,"检查报告名称 ，",exam_rec,,
字段,,test_report_dept_name,"检验报告科室名称 ---检验报告单的科室的名称",etr_test_rec_nt,,
字段,,duty_nurse_id,责任护士ID,imhp_med_hpage_chn_nt,,
字段,,inp_num,住院次数，即“第X次住院”指患者在本医疗机构住院诊治的次数,operation_rec,,
字段,,anesth_method_code_5,麻醉方法5,pres_operation_record_bak,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,modify_datetime,修改日期,health_nur,,
字段,,exam_way_code,"检查方式代码 ---待产检查方式的分类代码",mir_waitfor_deliv_nt,,
字段,,temperature_volume,体格检查-体温(℃)，体温的测量值，计量单位为℃,ar_admit,,
字段,,event_no,住院号,ins_inp_single_disease_reg,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
数据表,,emr_nursing_work_arrange_mast,排班记录表,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,,fr_report_class_dist,帆软报表类别分发表,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,yhdjmc,手术愈合等级名称,ss_ywmx00,,
字段,,source_tablename,源表名,cdr_t_history_treasure,,
字段,,inp_num,住院次数，即“第X次住院”指患者在本医疗机构住院诊治的次数,ds_disch_summ,,
字段,,ghh000,挂号号(SQ_SF_BRXXB0_GHH000)，暂时挂号号由序列来生成,ys_brzdxx,,
字段,,addr_zipcode,地址-邮政编码，由阿拉伯数字组成，用来表示与地址对应的邮局及其投递区域的邮政通信代号,ar_disch_in24,,
数据表,oracle,dr_personal_datasource,个人平台数据源配置,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
数据表,,remote_consultation_view,远程诊断明细记录表,,,
字段,,patient_weight,体重(kg),cda_icu_nursing,,
字段,,in_dept_code,病人所在科室#|#|,app_inp_lay_drug_pool,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,oracle,bill_sample_image,票据示例图表,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
数据表,,t_sys_notice,系统通知表,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,zyid00,住院流水号,cdr_bq_brzdxx,,
字段,,considerations,"注意事项 -----对可能出现问题及采取相应措施的描述",icr_salvage_nt,,
字段,,operation_code_19,手术编码19,emr_medical_record_data_record,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,bzbz00,包装标志:0明细可被包装，1明细不可被包装，2包装，3明细只允许套装收,cdr_bm_wzqtxx,,
字段,,ward_id,病区代码，,cdr_nap_admit_assess,,
字段,,dept_name,科室名称，患者就诊的医疗机构科室名称,icr_consultation,,
字段,,drug_total_dose_unit,（药品医嘱）药物使用总剂量单位，,io_inp_orders,,
字段,,szwztx,"数字文字同时显示， 0:不同时 1:同时",pe_ywzd_jcxm00,,
数据表,,dictionary,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,operaiton_begin_5_code,"手术开始时间5代码 格式为YYYY-MM-DD HH:MM:SS",emr_case_attached_operate_info,,健康医疗数据规范-医疗应用数据-手术记录-手术时间
字段,,transport_staff_sign_datetime,转运者签名日期时间，,nor_oper_nursing,,
字段,,anes_doctor_id,麻醉者ID,cda_anes_rec,,
字段,,tqdjh0,(提取)单据号,cdr_yf_yzypsq,,
字段,,nurse_operate_class_name,"护理操作项目类目名称 ---多个护理操作项目的名称",nor_dying_nt,,
字段,,jyks00,寄药科室,cdr_yf_mzcfmx,,
字段,,order_from_code,医嘱来源,orders,,
字段,,register_addr_township,"户口地址-乡(镇、街道办事处) ---患者户籍登记所在地址的乡、镇或城市的街道办事处名称",imhp_med_hpage_nt,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,dblbmc,城市低保对象名称,cdr_sf_brxxb0,,
字段,,death_diag_icd_name,"死亡诊断名称 ----导致病人死亡的主要疾病的西医诊断名称",icr_death_nt,,
字段,,pay_way_name,医疗付费方式名称，,cdr_somr_med_expense,,
字段,,remove_cannula_flag,拔除气管插管标志，标识是否已拔除气管插管的标志,gtr_post_oper_visit,,
字段,,charge_type,收费类型,cdr_lis_requisition_item_h,,
字段,,charge,应付费用#|#|,app_outp_apply_sheet_pool,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,ypmc00,药品名称,yf_zycfmx,,
字段,,bryb00,邮编,bm_brxxb0,,
字段,,emp_addr,,zy_mdcs_fund_setl_list_d,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,drug_allergic_flag,药物过敏标志,mr_idx_ctm,,
字段,,resident_doctor_id,住院医师ID,icr_discharge_nt,,
字段,,zfbl00,自付比率(医保),cdr_bm_yd0000,,
字段,,status_flag,"\'F\'",ii_transf_consent,,
字段,,create_doctor_name,病历文书创作者签名,cda_icr_daily,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,room_name,病房名称，,cdr_gtr_pre_oper_visit,,
字段,,exam_result_value,检查定量结果，患者检查结果的测量值(定量),exam_rec,,
字段,,hostess_id,主持人ID，,cdr_icr_death_case_discu,,
字段,,parent_code_id,父诊断ID,emr_patient_code_record,,
字段,,hospitalization_days,实际住院天数，患者当前实际的住院天数,imhp_med_hpage,,
字段,,emer_insur_fee,急诊医保费用,dws_all_insur_fee_d,,健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
字段,,diseases_history,疾病史(含外伤),anes_pre_visit,,健康医疗数据规范-健康状态数据-既往病史
字段,,charge_item_id,收费项目id,lis_charge_item_group,,
字段,,name_english,部位英文名称,cdr_exams_organ,,
数据表,oracle,bds_blood_charge_info,输血回写计价信息,,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,puncture_process_desc,"穿刺过程描述 DE05.10.036.00",t_pv_operation_rec,,
字段,,ljid00,路径ID,cdr_bq_ypyzmx,,
字段,,doctor_title_name,医生职称,t_outpatient,,
数据表,,sys_role_staff,角色员工分发,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,fetal_membranes_code,胎膜情况代码，产妇胎膜是否已破裂的分类代码,mir_waitfor_deliv,,
字段,,visit_no,住院号,anes_operation_summary,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,nlxz00,开单年龄限制,cdr_bm_zlzd00,,
字段,,metachysis_breed_code_std,输血品种代码转换值,blood_rec,,
字段,,zyts00,中药贴数,cdr_yf_mzcf00,,
字段,,pat_agent_sign_datetime,法定代理人签名日期时间，患者/法定代理人签名时的公元纪年日期和时间的完整描述,ii_transf_consent,,
字段,,apply_doctor_name,申请医师姓名，,cdr_operation_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
数据表,,com_card_basic_info,就诊卡基本信息,,健康医疗数据规范-个人属性数据-个人身份信息-就诊卡号;健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,oper_doctor_name,为患者实施手术的主要执行人员在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.06.085,cdr_t_emr_mir_vaginal_deliv_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,yyqc00,医院全称,cdr_xt_yyxx00,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,apply_dept_code,申请科室代码,com_his_apply_template_config,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,orders_exec_state_desc,显示医嘱执行状态的信息描述DE06.00.290.00HDSD00.15.032,cdr_t_emr_oep_orders_nt,,健康医疗数据规范-医疗应用数据-门（急）诊病历
字段,,admission_state_6,出院诊断入院病情6,emr_case_diag_info,,健康医疗数据规范-医疗应用数据-入院记录
字段,,jmyy00,减免审核原因,zy_fymx00,,
字段,,postpartum_drug_name,产后用药,mir_vaginal_deliv_nt,,
字段,,register_flag,注册标志,cda_disch_asses,,
字段,,fjfdjh,附加费单据号,yf_yzypsq,,
字段,,inpatient_no,"住院号 ---按照某一特定编码规则赋予住院就诊对象的顺序号",gtr_treat_nt,,
字段,,pat_agent_relation_code,法定代理人与患者的关系代码，法定代理人与患者的关系类别在特定编码体系中的代码,cdr_ii_transf_consent,,
字段,,department_name,科室名称,medical_history,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,skin_disinfect_desc,皮肤消毒描述，对手术中皮肤消毒情况的具体描述,operation_rec,,
字段,,cost,金额#|#|,pres_outp_pres_detail,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,first_assistant_name,Ⅰ助姓名，协助手术者完成手术及操作的第1助手在公安户籍管理部门正式登记注册的姓氏和名称,cdr_operation_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,post_oper_bladder_full_flag,术后膀胱充盈标志，,cdr_mir_csect,,
数据表,,t_harvest_datasource_param,采集数据源参数表,,,
字段,,bqjzcw,病区急诊床位数,bm_bmbm00,,
数据表,oracle,dic_nursing_tcm_diag_dict,中医护理诊断字典,,,健康医疗数据规范-医疗应用数据-诊断信息
字段,,arrage_doctor_name,排台医师姓名，,cdr_operation_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
数据表,,icr_salvage_nt,住院病程记录-抢救记录,,,
数据表,,blood_ready_datail,备血申请单细表,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,oracle,icd9_name,手术名称,drgs_report_task,,健康医疗数据规范-医疗应用数据-手术记录-手术名称
字段,,second_assistant_id,Ⅱ助标识,imhp_med_hpage_chn_nt,,
字段,,sfksjc,是否科室寄存(Y是),yf_mzcf00,,
字段,,store_org_code,保管机构代码，,icr_pre_oper_summ,,
数据表,,cda_head_outpatient,头部（门诊）,,,
字段,,ishavepregnant,孕产史,cdr_blood_data_ticket_info,,
字段,,patient_type_code,患者类型代码,cda_transf_consent,,
字段,,operation_name_1,术后手术名称1,pres_operation_record,,健康医疗数据规范-医疗应用数据-手术记录-手术名称
数据表,mssql,dbo.lis_dic_group,,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,oracle,dim_dept_name,出院科室名称,dm_mqc_sgl_knee_d,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,patient_weight,"体重(kg) ---患者体重的测量值，计量单位为kg",nor_intake_output_nt,,
字段,,qxpzprinttime,打印时间,blood_data_ticket_info,,
字段,,prof_class_name_std,专业技术职务类别名称转换值,cda_patient_out,,
字段,,result,结果,cdr_med_lab_result,,
字段,,zydmb0,指引单模板,pe_ywzd_tjlx00,,
字段,,name00,表名称,xt_tycxpz_bbgl,,
字段,,technical_title_name,专业技术职务名称,esb_staff_info,,
字段,,id,主键,filed_relation_map,,
字段,,sqxmid,体检者收费项目ID,cdr_pe_ywsj_tjyw00_2,,
字段,,china_decocting_method,"中药煎煮方法 ----中药煎煮的方法的描述",icr_discharge_nt,,
字段,oracle,现住地址号,现住地址：号,drgs_xnxgbsb,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,patient_treat_no,住院号,icr_discharge,,
字段,,apgar_interval_time_code,Apgar评分间隔时间代码，Apgar评分间隔时间的分类代码,cdr_mir_csect,,
字段,,gfje00,公费金额,cdr_zy_jzb000,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,suppress_emiction_status,抑制排尿状态,cdr_ecg_study,,
字段,,id,"ID序列号 SQ_CDR_CT_WS_DATASET_DICT_NT",cdr_ct_ws_dataset_dict_nt,,
字段,,diag_name,,zy_mdcs_fund_setl_list_diag_d,,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称
字段,,bed_no,病床号，患者住院期间，所住床位对应的编号,ii_transf_consent,,
字段,,china_used_method,"中药用药方法 ----中药的用药方法的描述",icr_stage_summ_nt,,
字段,,nurse_observe_result,护理观察结果，对护理观察项目结果的详细描述,cdr_nor_dying,,
字段,,work_hurt_insur_dept_code,工伤科室代码,dic_third_dept_dict,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,original_table_id,映射表的主键字段（如果可以通过字段确定这一条记录这个字段可为空如BRID00为主键的可直接映射到PATIENT_INDEX_ID），,nap_disch_assess,,
字段,,ykbmbh,药库部门编号，区分药品所属的药库,bm_yd0000,,
字段,,orig_exec_dept_code,原执行科室#|DIC_DEPT_DIC#|,app_inp_sheet_exec_modify,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,data_element_name,数据元名称,ct_ws_dataset_dict_nt,,
字段,,linkman_addr_county,联系人地址-县(市、区),somr_patient_info_nt,,
字段,,account_no,结账号#|#|,cha_outp_prepay_record,,健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
数据表,oracle,oa_office_configure,文件配置表,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,usage_drug_name,用药方法名称,com_dog_hurt_prexent_records,,
字段,,card_id,就诊卡,pat_hospital_staff_info,健康医疗数据规范-个人属性数据-个人身份信息-就诊卡号,
字段,,orders_create_doctor_name,医嘱开立者,esb_orders_info,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,sbzfe0,商保自付额,sf_jzb000,,
字段,,zdxxid,诊断流水号,ys_brzdxx,,
字段,,drink_flag,饮酒标志,cda_admit_assess,,
字段,,nurse_common,护士，,cdr_t_dept_resource,,
字段,,combine_name,组合名称,lis_charge_item_combin,,
数据表,oracle,emr_external_hiv_record_19,,,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码;健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,dept_code,科室代码,mob_items_loan_record,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,,mdm_resource_column,,,,
字段,,sex_code,"性别代码 ---患者生理性别在特定编码体系中的代码",ii_oper_consent_nt,,
字段,,metachysis_breed_code,"输血品种代码 ---输入全血或血液成分类别在特定编码体系中的代码",emr_gtr_anes_nt,,健康医疗数据规范-医疗应用数据-输血记录
字段,,bed_no,病床号，患者住院期间，所住床位对应的编号,cdr_icr_daily,,
字段,,perineum_condition,会阴情况,mir_vaginal_deliv_nt,,
字段,,data_element_code,数据元编码,cdr_ct_ws_dataset_dict_nt,,
字段,,class_name,费用分类名称,cdr_t_inpatient_fee,,
字段,,bed_name,病床名称，,gtr_post_oper_visit,,
数据表,,cq_custom_data_element,质控自定义数据元,,,
字段,,infectious_type,"传染病分类  1：一类 2：二类 3：三类",cdr_imhp_med_hpage,,
字段,,patient_age,病人年龄,cdr_studys,,
字段,,id_card_number,患者身份证号码，患者的身份证件上的唯一法定标识符,cdr_ii_anes_consent,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,tat_mftime,上机-结果完成,cdr_lis_inspection_sample,,
字段,,coner_addr,,zy_mdcs_fund_setl_list_d,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,bzid00,病症ID号(主要用于毒麻处方),cdr_yf_mzcf00,,
数据表,oracle,pres_inp_chn_remind_record,住院中药医嘱续方提醒记录表,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-个人身份信息-住院号;健康医疗数据规范-个人属性数据-人口统计信息-姓名,健康医疗数据规范-医疗应用数据-诊断信息-诊断医生;健康医疗数据规范-医疗应用数据-医嘱信息
字段,,antibacterial_charge,"西药类-西药费-抗菌药物费用 --------患者住院期间使用抗菌药物所产生的费用.包含于西药费中，计量单位为元",imhp_med_hpage_chn_nt,,
字段,,smoke_stop_days,"停止吸烟天数 ---患者停止吸烟的总天数，计量单位为d",nap_admit_assess_nt,,
字段,,allergic_drug_desc,过敏药物，患者在本次住院治疗以及既往就诊过程中的过敏药物的描述,cdr_imhp_med_hpage_chn,,
字段,,brlxdh,联系人电话,cdr_bm_brxxb0,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,med_org_opinion,医疗机构意见----在此诊疗活动过程中.医疗机构对患者应尽责任的陈述以及对可能面临的风险或意外情况,ii_special_consent_nt,,
字段,,therapeutic_principle,治则治法,cda_icr_discharge_summ,,
字段,,vein_dept_code,静配科室,app_lay_physic_records_vein,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,rwid00,任务ID,pe_ywsj_tjz000,,
